"Trait","Microbial_Feature","Estimate","CI_Low","CI_High","Std_Error","T_value","P_value","P_adj","R2_Marginal","Heritability_h2","Var_Prop_Cage","Var_Prop_Dam"
"liverTC","g_Lachnospiraceae.UCG.004",0.0349362566462183,-0.00101504659353995,0.0708875598859765,0.0183425016529379,1.90466149641168,0.056824087106317,0.155682430428266,0.338340807084845,0.444506877531652,0.0666573221618463,0.228913777533434
"liverTC","g_Lachnospiraceae.UCG.006",0.0209072950330581,0.000413924432163412,0.0414006656339527,0.0104558013269871,1.99958801618533,0.0455447690366624,0.130369014007789,0.338379732784401,0.468658102936268,0.068161481517382,0.209849752991246
"liverTC","g_Marvinbryantia",-0.023500951961205,-0.0425890417501509,-0.00441286217225903,0.00973882132089078,-2.41312076552765,0.0158165779573585,0.0596851998390886,0.337292632477103,0.469780352570215,0.0737894096178049,0.217768927686997
"liverTC","g_Roseburia",0.0175430834358853,0.00226833414853753,0.0328178327232331,0.0077932394323203,2.25106434727647,0.0243814621348404,0.0826490241858996,0.337905618213491,0.46180183662352,0.0807803371976053,0.215084820507915
"liverTC","g_Tyzzerella",0.0163468296829931,-0.0037986170864791,0.0364922764524653,0.0102782891680981,1.59042321301201,0.111739441357446,0.262905345163448,0.334727583420634,0.450702213234044,0.0716350868420653,0.229203958399377
"liverTC","g_Romboutsia",0.00383358030103336,-0.00941189132920344,0.0170790519312702,0.00675789368889633,0.567274431578022,0.570527745562064,0.711051624724472,0.333722507130404,0.469143203646308,0.0739754510698506,0.207908178265884
"liverTC","g_Terrisporobacter",-0.0201853947033563,-0.0338487093721053,-0.0065220800346074,0.00697107891262701,-2.89559119274832,0.00378445053810061,0.0194074386569262,0.349765268583746,0.434286938181995,0.0636872938337787,0.228217670251322
"liverTC","g_Anaerotruncus",0.00789343126645648,-0.0281036023317776,0.0438904648646905,0.0183658334684868,0.429788894688636,0.667349211905591,0.775987455704175,0.332016014944451,0.479130490585965,0.0779846305144215,0.201894297148051
"liverTC","g_GCA.900066225",0.0131236200891995,-0.0260672226677198,0.0523144628461189,0.0199953279372038,0.656334326219348,0.51160903601619,0.657905315647535,0.332657531315563,0.47776597398188,0.0751331066873137,0.203879728651629
"liverTC","g_Intestinimonas",0.00742049098029845,-0.0110201802875409,0.0258611622481378,0.00940850574889765,0.788700265307047,0.430287212827402,0.589434538119728,0.332967469957386,0.482282524106279,0.0790142769106397,0.199056173261617
"liverTC","g_Oscillibacter",0.0342558952818454,0.0151970820915082,0.0533147084721826,0.00972388428078428,3.5228612653834,0.000426914769902087,0.00355762308251739,0.349660426238081,0.46321617940967,0.0671085484336792,0.221648483233088
"liverTC","g_Ruminiclostridium",0.0261337643515772,0.00969501295005129,0.0425725157531031,0.00838711806200302,3.11594091777169,0.00183359005361239,0.0125312779803618,0.348518600960446,0.473013746142985,0.0588317427052398,0.208071526662087
"liverTC","g_Ruminiclostridium.5",0.0195743937084501,-0.00463252825166266,0.0437813156685629,0.0123504703878126,1.58491078426988,0.112986605935929,0.262905345163448,0.337390151348712,0.469540907755237,0.0773327026242814,0.203963805326158
"liverTC","g_Ruminiclostridium.9",0.0423414787929002,0.0207046217835586,0.0639783358022418,0.0110392127598682,3.83555238167236,0.000125282400310178,0.00156603000387723,0.348379202933769,0.454712952961467,0.0722916357643123,0.235136048092689
"liverTC","g_Ruminococcaceae.NK4A214.group",0.000538813647643952,-0.0311604089004313,0.0322380361957192,0.0161730727286098,0.0333154779357916,0.973423011003528,0.995533797658223,0.332039555600166,0.480844812409004,0.0769744314488721,0.201938746809983
"liverTC","g_Ruminococcaceae.UCG.010",0.0422480239728367,-0.00208090639980983,0.0865769543454833,0.022616801210534,1.86799289517385,0.0617630612533635,0.164701496675636,0.337960922534399,0.487372655538811,0.0695591453325591,0.192568551469803
"liverTC","g_UBA1819",-0.00258158101385854,-0.0202880010979472,0.0151248390702301,0.00903388779800441,-0.285766335777251,0.775057093522516,0.856416677925432,0.332309737541155,0.483076922583791,0.0776472417913341,0.199239616259141
"liverTC","g_Dubosiella",-0.00985501137125713,-0.0241625033460759,0.00445248060356162,0.00729974080347895,-1.35004949306698,0.177000107679646,0.364948675628136,0.332439253904943,0.496912239930913,0.0812711260075516,0.190948704932504
"liverTC","g_Erysipelatoclostridium",-0.00891321366968677,-0.025688822666868,0.00786239532749443,0.00855898418223531,-1.04138686085981,0.297696038065473,0.504569556043174,0.331859254918373,0.497050537733288,0.0756093608539034,0.196090780496383
"liverTC","g_Faecalibaculum",-0.0143572080057657,-0.0253210641868983,-0.00339335182463315,0.00559380417404723,-2.56662685339912,0.0102693055420442,0.0444257976594343,0.340345697841219,0.482033881097229,0.0618795629864419,0.203656076230562
"liverTC","g_Escherichia.Shigella",-0.0225661414790042,-0.0383012257793796,-0.00683105717862879,0.00802810423488541,-2.81089293546352,0.00494042225882985,0.0238220733716112,0.343415712615162,0.473792116359198,0.0630520980544597,0.213104458166811
"liverTC","g_Akkermansia",-0.0196630319709364,-0.032952872594717,-0.00637319134715587,0.00678053093050028,-2.89992511979967,0.00373251815120512,0.0194074386569262,0.341711860640102,0.5295951039197,0.0762195671857234,0.171576559700208
"folGLC","g_Bifidobacterium",-0.00639599496342379,-0.018126034498168,0.00533404457132042,0.00598471404833888,-1.06872189911882,0.285195000717653,0.487512821739577,0.139924384498653,0,0.120089309536003,0.324766975258997
"folGLC","g_Coriobacteriaceae.UCG.002",-0.00547658836603829,-0.0146886788494635,0.00373550211738693,0.00470004616501287,-1.16522012205029,0.243929902571673,0.460245099191836,0.13984640686776,0,0.119316839142751,0.33247554675366
"folGLC","g_Enterorhabdus",0.0198888563975177,0.00206897896146243,0.037708733833573,0.00909177420206902,2.18756603007052,0.0287012285425612,0.0925846082018103,0.14538190307228,3.06917147045861e-10,0.113877769617579,0.316690396110858
"folGLC","g_Alistipes",0.00711483116552183,-0.00474806500110737,0.018977727332151,0.00605249804419857,1.17551977936474,0.239786828692499,0.456736816557141,0.139955674964238,0,0.120054133926075,0.320602190365209
"folGLC","g_Staphylococcus",0.000228064267348268,-0.0261371269445476,0.0265932554792442,0.0134516281693346,0.0169543987149586,0.986472995090691,0.995533797658223,0.13682247089611,0,0.122904149452463,0.330747764357587
"folGLC","g_Lactobacillus",-0.009812797618283,-0.0207360539859636,0.00111045874939763,0.00557308998351052,-1.7607463090165,0.078281350929218,0.20072141263902,0.143660750244745,0,0.11598348031384,0.329743588456421
"folGLC","g_Lactococcus",0.00392378097855439,-0.013942888449071,0.0217904504061797,0.0091156476671558,0.430444563219791,0.666872284730787,0.775987455704175,0.137321567804816,0,0.123384840710549,0.328707859245396
"folGLC","g_Clostridium.sensu.stricto.1",0.0050841035670181,-0.00402214118573747,0.0141903483197737,0.00464604324120182,1.09428675177439,0.273829233879634,0.480402164701113,0.138796355350709,0,0.121629026601945,0.335410244316661
"folGLC","g_Clostridium.sensu.stricto.13",-0.00971958498089335,-0.0195862947612151,0.00014712479942839,0.00503403560220497,-1.93077398511764,0.0535110088463666,0.150735236186948,0.144342123202526,0,0.128125357977001,0.312564538965578
"folGLC","g_.Eubacterium..brachy.group",0.00418022149643874,-0.019631612022438,0.0279920550153155,0.0121488946524882,0.344082454907337,0.730784277185109,0.821105929421471,0.137335846268449,1.28847349408529e-10,0.120919809730374,0.330015844842972
"folGLC","g_.Eubacterium..nodatum.group",0.000218834966672937,-0.0228093753492032,0.0232470452825491,0.0117490868958552,0.0186256999044017,0.985139700831415,0.995533797658223,0.136801542529002,5.68298655378402e-11,0.122818280331864,0.331050117123813
"folGLC","g_A2",0.00462208133186161,-0.00431070363840749,0.0135548663021307,0.00455754335217811,1.01416069463226,0.310506080411654,0.518938966286277,0.138694542357578,0,0.135782285047505,0.315169740029111
"folGLC","g_Acetatifactor",0.0135783300186038,0.0015575364693868,0.0255991235678208,0.00613305793327399,2.21395756673626,0.0268316980774901,0.0879727805819347,0.146254511895248,0,0.129409302733433,0.303663174471919
"folGLC","g_Blautia",0.013944733362085,0.00460608186877231,0.0232833848553977,0.00476461810883301,2.92672634900858,0.00342550139140263,0.0190305632855702,0.153588641672694,0,0.111336055529559,0.314021366697716
"folGLC","g_GCA.900066575",-0.00202843260653531,-0.015603137873743,0.0115462726606724,0.00692587003428962,-0.292877659628703,0.76961566550508,0.855128517227867,0.136895158414723,0,0.118429199920847,0.336116330006847
"folGLC","g_Lachnoclostridium",0.00662415713609297,-0.00776998174693011,0.0210182960191161,0.00734394840970566,0.901988517149519,0.367062967599002,0.564712257844619,0.138573849839844,8.38192547040011e-11,0.129208020645922,0.317392395997063
"folGLC","g_Lachnospiraceae.FCS020.group",0.0134596919943882,-0.00948467619582103,0.0364040601845973,0.0117063103011271,1.149780900058,0.250234123892414,0.464975238969372,0.139323284676545,0,0.128503360275313,0.32159136485238
"folGLC","g_Lachnospiraceae.NK4A136.group",0.00537818459491124,-0.00694757840027393,0.0177039475900964,0.00628865458938019,0.855220225323477,0.392429241388452,0.571472034102386,0.138309919828978,0,0.1292747548059,0.322998717692285
"folGLC","g_Lachnospiraceae.UCG.004",0.00654653625100297,-0.0195375317906976,0.0326306042927036,0.0133081979804595,0.491917557930479,0.622777625511539,0.75033448856812,0.13702522304064,9.54068324134506e-11,0.127222919020325,0.327129229560963
"folGLC","g_Lachnospiraceae.UCG.006",0.0125334966784854,-0.00230023590773638,0.0273672292647073,0.00756823091133767,1.6560668966521,0.0977082722403297,0.241254993185999,0.142197720164637,3.27630480849799e-09,0.133755259008138,0.319182322870962
"folGLC","g_Marvinbryantia",-0.00464836639677515,-0.0185810472277514,0.00928431443420107,0.00710851062804909,-0.653915656879433,0.513166146205077,0.657905315647535,0.137640821308609,0,0.126925292119612,0.329145492549964
"folGLC","g_Roseburia",0.00560335601164585,-0.00534581040554452,0.0165525224288362,0.0055863093965257,1.00305149856733,0.315836014366134,0.518938966286277,0.138794929343392,3.80319401653435e-10,0.132670073088886,0.321915882791131
"folGLC","g_Tyzzerella",0.000157818473523887,-0.0143383982656879,0.0146540352127357,0.00739602894857745,0.021338271472591,0.982975814561479,0.995533797658223,0.136800374602257,0,0.123249121019409,0.330895878594847
"folGLC","g_Romboutsia",0.00431459568760428,-0.00519750857453433,0.0138266999497429,0.00485311441945847,0.889036464977003,0.373983482653065,0.570967149088649,0.137914701014936,1.80934319375583e-10,0.129327007796765,0.327416209029519
"folGLC","g_Terrisporobacter",-0.00437739110831034,-0.014286749454547,0.00553196723792633,0.00505579507461054,-0.865816561729914,0.386590765412264,0.571472034102386,0.138149989034523,0,0.130711914127397,0.318437289273759
"folGLC","g_Anaerotruncus",0.00927681593159856,-0.0170459847126538,0.0355996165758509,0.0134300003287002,0.690753217017712,0.489720639910076,0.644369263039574,0.137876240073479,0,0.117248857503475,0.331676546469694
"folGLC","g_GCA.900066225",0.0428371042686955,0.0144332858250292,0.0712409227123619,0.0144917441039114,2.95596609776828,0.00311691349686316,0.0178109342677895,0.153004204575244,0,0.14180297884837,0.308176803746741
"folGLC","g_Intestinimonas",0.00821150142494358,-0.00526176265417443,0.0216847655040616,0.00687411432608062,1.19455409605116,0.232261293197705,0.446656333072509,0.139998228337559,0,0.123600322186253,0.323743627736059
"folGLC","g_Oscillibacter",0.00936281510482604,-0.00445338435344795,0.0231790145631,0.00704908135626224,1.32823195415504,0.184101491187736,0.371922204419669,0.140251680241339,1.63250797394137e-10,0.133527472916782,0.313804237988895
"folGLC","g_Ruminiclostridium",0.0184376298160003,0.00662141014264121,0.0302538494893595,0.00602868350681588,3.05831775629874,0.00222583419327682,0.0139991037554188,0.155279465532775,4.11262832048442e-09,0.148615573511213,0.284875148445416
"folGLC","g_Ruminiclostridium.5",0.0236566954777297,0.00631099821842476,0.0410023927370347,0.00884984554046172,2.67311958944037,0.00751494549682619,0.0341588431673918,0.149808517517955,0,0.128717803109817,0.30850694994391
"folGLC","g_Ruminiclostridium.9",0.010734240461185,-0.00500123932376582,0.0264697202461359,0.00802830601273003,1.33704924104342,0.181206564192012,0.369809314677575,0.140583355486879,0,0.131453787576504,0.309434597242746
"folGLC","g_Ruminococcaceae.NK4A214.group",0.0305042435183841,0.00776279875988521,0.053245688276883,0.0116027779380096,2.62904656810288,0.0085624634700725,0.0380553932003222,0.147452685038897,5.36204195097364e-10,0.12711434228059,0.333293497186477
"folGLC","g_Ruminococcaceae.UCG.010",0.00997974350762983,-0.0223832091621142,0.0423426961773739,0.0165117105457878,0.604403976193473,0.545575092855113,0.686257978434105,0.137585520852459,0,0.123617527517019,0.325387184812809
"folGLC","g_UBA1819",-0.00240813155603164,-0.0151010069923162,0.0102847438802529,0.00647595685524721,-0.371857257523331,0.709999130223327,0.806817193435599,0.13685146313163,2.29777553821472e-09,0.119781302590255,0.331278445467544
"folGLC","g_Dubosiella",0.000903312223219887,-0.00930485815834492,0.0111114826047847,0.00520825019467592,0.173438715394911,0.862306595717618,0.912493752082136,0.136633565291265,0,0.12391604743953,0.332005622515655
"folGLC","g_Erysipelatoclostridium",-0.00374092804585575,-0.0156668344002874,0.00818497830857592,0.00608464609919983,-0.614814400848672,0.538677297800513,0.682449681761176,0.13784088332101,0,0.129857394391116,0.325714421127248
"folGLC","g_Faecalibaculum",-0.00604548407178182,-0.0139117789760395,0.00182081083247582,0.00401341576747839,-1.50631891187794,0.131985325548924,0.296596237188593,0.141554492273733,0,0.123664949561868,0.321624384801366
"folGLC","g_Escherichia.Shigella",-0.0119906257490853,-0.0232672918175625,-0.000713959680608205,0.00575340105534548,-2.08409350117264,0.0371516630897684,0.109269597322848,0.145205150407685,0,0.130032088154709,0.307063820829271
"folGLC","g_Akkermansia",-0.00562195752398386,-0.0152444825832091,0.00400056753524138,0.00490945156082921,-1.14512944151226,0.252155541180307,0.464975238969372,0.138445854841065,0,0.13289943453306,0.325317322807539
"folTG","g_Bifidobacterium",-0.0169240159045818,-0.0521896993109735,0.0183416675018098,0.017992695615506,-0.940604802428651,0.346907419940736,0.546310897544467,0.00826033048922199,0.429164682624759,0.187831682300002,0
"folTG","g_Coriobacteriaceae.UCG.002",-0.0123941877822134,-0.0400137537551287,0.0152253781907019,0.0140916152923037,-0.879543439493601,0.37910669082135,0.571331667808927,0.00832105497028803,0.419103766939388,0.190024939482947,0
"folTG","g_Enterorhabdus",-0.00459969940033216,-0.058908807720133,0.0497094089194687,0.0277087287345923,-0.166001820018173,0.868155517878763,0.913847913556592,0.00676979157670878,0.415920609318311,0.190262744690169,0
"folTG","g_Alistipes",0.00600253949362352,-0.0299495498939119,0.0419546288811589,0.0183429027487425,0.327240436033768,0.743486039443759,0.830710658596379,0.00678777135643056,0.421493767342782,0.188188898453021,0
"folTG","g_Staphylococcus",-0.00963758176068699,-0.0903557461495587,0.0710805826281847,0.0411827369330978,-0.234019943267575,0.814969496014815,0.885255472519271,0.00686123322130049,0.414776070256642,0.189940237095885,3.13623783212785e-10
"folTG","g_Lactobacillus",0.0145202871721803,-0.0184662378292031,0.0475068121735637,0.0168298596945834,0.862769353737012,0.38826429203555,0.571472034102386,0.00823000408958339,0.412796732645328,0.191291097970517,8.2893012188207e-11
"folTG","g_Lactococcus",0.0150546840969022,-0.0377409682470645,0.0678503364408688,0.0269365573183503,0.55889414222382,0.576233967427675,0.711051624724472,0.00720108525357886,0.419103992116323,0.190618786721882,0
"folTG","g_Clostridium.sensu.stricto.1",0.00127373701068068,-0.0264268290380653,0.0289743030594267,0.0141329418616051,0.0901253980348585,0.928187566632083,0.966862048575086,0.00671426912256677,0.416450324068003,0.189915310406465,0
"folTG","g_Clostridium.sensu.stricto.13",0.00737406792251034,-0.0225644202889331,0.0373125561339538,0.0152747388833895,0.482762290000863,0.629264529199869,0.753610214610621,0.00713937274905178,0.415959215332924,0.190514396043624,0
"folTG","g_.Eubacterium..brachy.group",0.0332186983142136,-0.0380873998423533,0.10452479647078,0.036380662324779,0.913086683734951,0.361196953252479,0.559995276360433,0.00820050195900916,0.420631504265045,0.189207615274509,0
"folTG","g_.Eubacterium..nodatum.group",0.0496873292087186,-0.0201620545663661,0.119536712983803,0.0356374407015738,1.39424515988109,0.163243585014143,0.351061473148695,0.0104353209382448,0.424984590296648,0.192599924478602,0
"folTG","g_A2",7.74483317443564e-05,-0.0270411686562663,0.027196065319755,0.0138360290755156,0.00559758376638639,0.995533797658223,0.995533797658223,0.00668222634591252,0.417125039189766,0.189946421605696,0
"folTG","g_Acetatifactor",-0.0257662775091858,-0.061472421951529,0.00993986693315743,0.0182174206338486,-1.41437572459139,0.157251613789984,0.341851334326053,0.011173842663087,0.404743502867728,0.192729596153034,0
"folTG","g_Blautia",0.00579482211374489,-0.0223815238889025,0.0339711681163923,0.0143756867360446,0.403098802870778,0.686875541245787,0.794075770226343,0.00697731126332653,0.417984967190748,0.190640890244953,0
"folTG","g_GCA.900066575",0.01169773418575,-0.0296799183990546,0.0530753867705546,0.0211110472371452,0.554104874777014,0.579507074150445,0.711051624724472,0.00726483892548065,0.420167788681662,0.188005829656666,5.66737422278615e-11
"folTG","g_Lachnoclostridium",0.0185226562101718,-0.0254105053652742,0.0624558177856177,0.0224148783548194,0.826355419688872,0.408602504383206,0.571472034102386,0.00791505476203375,0.425258346510839,0.186175379285137,0
"folTG","g_Lachnospiraceae.FCS020.group",-0.0304533995505555,-0.100243046538374,0.0393362474372635,0.0356069627488872,-0.855265296434395,0.392404294975499,0.571472034102386,0.00817901146614445,0.412925624737567,0.189600030694269,0
"folTG","g_Lachnospiraceae.NK4A136.group",0.0149710229653125,-0.0220739905760956,0.0520160365067205,0.0189005171129633,0.792095945091591,0.428304734273503,0.589434538119728,0.00783137428893999,0.422860052592438,0.188845557706166,0
"folTG","g_Lachnospiraceae.UCG.004",0.00038104372923967,-0.0778678124050142,0.0786298998634936,0.0399228857827826,0.00954449363487649,0.992384711510338,0.995533797658223,0.00668408766285195,0.417032798042714,0.189859589972393,0
"folTG","g_Lachnospiraceae.UCG.006",0.0128674750499895,-0.0319731422633491,0.0577080923633282,0.0228778659761932,0.562442102920766,0.573814840012855,0.711051624724472,0.00721634831605593,0.418978815136253,0.189538272387076,0
"folTG","g_Marvinbryantia",0.0246054885831709,-0.0176593700320065,0.0668703471983483,0.0215637033750905,1.14106042710614,0.253844777684121,0.464975238969372,0.00950983581137162,0.414774711357781,0.190016966933177,0
"folTG","g_Roseburia",-0.0124350178425391,-0.0451361114825545,0.0202660757974763,0.0166842314489875,-0.745315592184126,0.456080957345886,0.612189204491122,0.00802574064475235,0.410877048499434,0.192417367492742,0
"folTG","g_Tyzzerella",-0.0100078652276462,-0.0537595586518137,0.0337438281965212,0.0223222925633508,-0.448335008567954,0.65391143849343,0.769307574698153,0.00719265786479993,0.414714815883278,0.190971609563571,0
"folTG","g_Romboutsia",0.0441992849528217,0.0158556152427201,0.0725429546629233,0.0144610559745416,3.05643550724328,0.00223985660086701,0.0139991037554188,0.025596363959162,0.402029052116214,0.189791076463327,0
"folTG","g_Terrisporobacter",-0.000252876090690619,-0.0304136266070608,0.0299078744256796,0.0153881380185562,-0.0164331831691191,0.986888806979043,0.995533797658223,0.00668558912207582,0.417099603473603,0.190156292072891,0
"folTG","g_Anaerotruncus",-0.0272626251463908,-0.10696961081608,0.0524443605232988,0.040666829423311,-0.670389738590324,0.502609374306035,0.657005718047105,0.00759010639704934,0.416559745073122,0.18908041493766,0
"folTG","g_GCA.900066225",-0.0115422427720374,-0.0970740664386964,0.0739895808946215,0.0436386855442138,-0.264495656275968,0.791398011464163,0.869668144466114,0.00683750545391082,0.416272237476177,0.190751055853304,0
"folTG","g_Intestinimonas",0.0227812478389737,-0.0174354055518901,0.0629979012298376,0.0205187007096244,1.11026756330083,0.266883746212656,0.476578118236886,0.00894019546693966,0.42037735790643,0.189800771772606,0
"folTG","g_Oscillibacter",-0.000688676269633585,-0.042273944036913,0.0408965914976458,0.0212169733506527,-0.0324587422650648,0.974106217581949,0.995533797658223,0.00668695230581568,0.416807804525811,0.19035528772064,0
"folTG","g_Ruminiclostridium",0.0137075977694095,-0.0220299699325626,0.0494451654713816,0.0182334529091694,0.751782881591015,0.452181638145504,0.611056267764195,0.00779542652452911,0.42390274944292,0.185315322100018,0
"folTG","g_Ruminiclostridium.5",0.0392176539154795,-0.0134683681556395,0.0919036759865984,0.0268806235056729,1.45895625922527,0.144577147044311,0.317751971525959,0.0107702835751042,0.428816653797841,0.18669795540337,0
"folTG","g_Ruminiclostridium.9",0.0194368636315096,-0.0282374126877326,0.0671111399507518,0.0243236103669603,0.799094515093508,0.424235609813241,0.589216124740612,0.00792570020493149,0.421322616281069,0.1898489018638,0
"folTG","g_Ruminococcaceae.NK4A214.group",-0.0299659795311084,-0.0996088246512397,0.0396768655890228,0.0355320638368017,-0.843350379779284,0.39903251445201,0.571472034102386,0.00804819000621355,0.414963467529576,0.191318510630708,0
"folTG","g_Ruminococcaceae.UCG.010",0.0484671184941718,-0.0499313363323906,0.146865573320734,0.0502032932788584,0.965417113673343,0.334335933093305,0.535407920505627,0.00821102444773425,0.422544262506027,0.191678323738543,1.22275000217652e-09
"folTG","g_UBA1819",0.0354690434974192,-0.00242975833138572,0.0733678453262241,0.0193361233820433,1.83434097914155,0.0666033947732567,0.172995830579888,0.0139206113092502,0.417732578673428,0.181554052686816,0
"folTG","g_Dubosiella",-0.00829685577407861,-0.0381234929765336,0.0215297814283764,0.0152176720420689,-0.545211892537976,0.585607793141233,0.714155845294186,0.00721509549420141,0.423790903715832,0.190386340948471,5.04264020399525e-11
"folTG","g_Erysipelatoclostridium",0.0291363994081887,-0.00594302092913104,0.0642158197455084,0.017897663437408,1.62794431295934,0.103536694150119,0.252528522317363,0.0131128520111229,0.403064847961086,0.194425332830039,0
"folTG","g_Faecalibaculum",0.0209958791609191,-0.00288747994154574,0.0448792382633839,0.0121853872971759,1.72303749145381,0.0848817453912283,0.214890494661337,0.0132417881945449,0.41009353833995,0.195792046965519,0
"folTG","g_Escherichia.Shigella",0.00388352401794519,-0.0302010023588492,0.0379680503947396,0.0173900644779563,0.223318551973626,0.823287589442922,0.885255472519271,0.00682264054994468,0.41527464030976,0.190491689967992,6.23369085609803e-11
"folTG","g_Akkermansia",-0.00302966990464269,-0.0317978116057989,0.0257384717965135,0.0146776233169164,-0.206414202028941,0.836467378083384,0.89461751666672,0.00675385569285152,0.418616082735627,0.190619776557497,0
